,value,metric,type
0,0.009208325350069033,fde,best_of
1,0.00699214619754453,fde,best_of
2,0.013408571854519135,fde,best_of
3,0.008719500030962224,fde,best_of
4,0.0075323766335008225,fde,best_of
5,0.00857548419706022,fde,best_of
6,0.009898085632844956,fde,best_of
7,0.04860956381417789,fde,best_of
8,0.060893573899246385,fde,best_of
9,0.007101278798009221,fde,best_of
10,0.016926960289127962,fde,best_of
11,0.0786834911217741,fde,best_of
12,0.01145921357754621,fde,best_of
13,0.008954895360473012,fde,best_of
14,0.017350228429981563,fde,best_of
15,0.02721256209928509,fde,best_of
16,0.006825889879839907,fde,best_of
17,0.013720971270389173,fde,best_of
18,0.024555470376793672,fde,best_of
19,0.016736222809345738,fde,best_of
20,0.018452115529107874,fde,best_of
21,0.20950185221383522,fde,best_of
22,0.444683355565427,fde,best_of
23,0.6690202547667075,fde,best_of
24,0.36337844484151904,fde,best_of
25,0.14534932422259478,fde,best_of
26,0.22152236158326152,fde,best_of
27,0.3491778258680084,fde,best_of
28,0.18860597550256275,fde,best_of
29,0.10070440061981521,fde,best_of
30,0.2676203522190908,fde,best_of
31,0.17951928706462428,fde,best_of
32,0.051472981074859855,fde,best_of
33,0.24940370886093813,fde,best_of
34,0.2906052479692355,fde,best_of
35,0.318170025482301,fde,best_of
36,0.282286606688363,fde,best_of
37,0.03164238320248407,fde,best_of
38,0.2406352246153067,fde,best_of
39,0.221997587053357,fde,best_of
40,0.16727721880618002,fde,best_of
41,0.2607524635930931,fde,best_of
42,0.22969122222352698,fde,best_of
43,0.5457029652110026,fde,best_of
44,0.6358395282581348,fde,best_of
45,0.3041768717203707,fde,best_of
46,0.08896569813963003,fde,best_of
47,1.0196096187706527,fde,best_of
48,0.6544096374234721,fde,best_of
49,0.07781782029117953,fde,best_of
50,0.10455526575973301,fde,best_of
51,0.04653951854597899,fde,best_of
52,0.14920186725911677,fde,best_of
53,0.016258461350248374,fde,best_of
54,0.016307271560722245,fde,best_of
55,0.007929749174421137,fde,best_of
56,0.0118824570601583,fde,best_of
57,0.019380111620597017,fde,best_of
58,0.03506498015781367,fde,best_of
59,0.047464150104407736,fde,best_of
60,0.034676339951068474,fde,best_of
61,0.37182959720519,fde,best_of
62,0.38452059708077835,fde,best_of
63,0.20345538846572792,fde,best_of
64,0.042964840630807695,fde,best_of
65,0.009447268011209532,fde,best_of
66,0.0157041207409838,fde,best_of
67,0.14188845534876157,fde,best_of
68,0.016768587794884417,fde,best_of
69,0.01653632542122214,fde,best_of
70,0.04576400650213514,fde,best_of
71,0.004780094810932984,fde,best_of
72,0.0198615645238492,fde,best_of
73,0.07229499274082489,fde,best_of
74,0.014198285784694717,fde,best_of
75,0.00916327853148408,fde,best_of
76,0.25679070511271035,fde,best_of
77,0.009479546802999535,fde,best_of
78,0.0062820295231031074,fde,best_of
79,0.23893767421462464,fde,best_of
80,0.3436893996922745,fde,best_of
81,0.025562367668111548,fde,best_of
82,0.1932415730225477,fde,best_of
