,value,metric,type
0,0.021704202229694023,fde,ml
1,0.006144628682350413,fde,ml
2,0.026011651847720765,fde,ml
3,0.02140716392884533,fde,ml
4,0.0025034000005811443,fde,ml
5,0.024879087354620612,fde,ml
6,0.022329008346027863,fde,ml
7,0.11360919629593076,fde,ml
8,0.16065071779335158,fde,ml
9,0.020181238739954675,fde,ml
10,0.1260414616615765,fde,ml
11,0.1629972533454692,fde,ml
12,0.02648815772308879,fde,ml
13,0.02666328443609621,fde,ml
14,0.015409247440585944,fde,ml
15,0.03470203519238766,fde,ml
16,0.0484767412875135,fde,ml
17,0.024348954288641055,fde,ml
18,0.04373101157114621,fde,ml
19,0.034295817109499395,fde,ml
20,0.030406336695502318,fde,ml
21,0.9666038901042758,fde,ml
22,0.8528493950481438,fde,ml
23,1.1227979614102164,fde,ml
24,0.934309377273625,fde,ml
25,0.5439881491298717,fde,ml
26,0.2567179043672138,fde,ml
27,1.1001283826718198,fde,ml
28,0.6051504930507677,fde,ml
29,0.10184020730267213,fde,ml
30,0.780761880139484,fde,ml
31,0.36692422857249996,fde,ml
32,0.5630440051951666,fde,ml
33,0.7378343637325089,fde,ml
34,1.105592282255147,fde,ml
35,0.9043522333224656,fde,ml
36,1.0128877941305916,fde,ml
37,0.2701334602695935,fde,ml
38,0.5127517333829381,fde,ml
39,0.8598694777068426,fde,ml
40,0.2160489456780572,fde,ml
41,1.3796793138073236,fde,ml
42,0.5734363586155092,fde,ml
43,1.0986737698236195,fde,ml
44,1.2971748879552953,fde,ml
45,0.17394452657249562,fde,ml
46,1.0407179252146646,fde,ml
47,1.565612831306053,fde,ml
48,1.676870694448591,fde,ml
49,0.16607252254795898,fde,ml
50,0.560709070565321,fde,ml
51,0.5038465514011268,fde,ml
52,0.27726820200255126,fde,ml
53,0.026761576747445226,fde,ml
54,0.02982786069338418,fde,ml
55,0.031102473998857426,fde,ml
56,0.022974547017809273,fde,ml
57,0.04769482895311451,fde,ml
58,0.05748684341606228,fde,ml
59,0.10653515858018388,fde,ml
60,0.1437191187183317,fde,ml
61,0.7943830354940078,fde,ml
62,1.0383862970374609,fde,ml
63,0.6112989462948349,fde,ml
64,0.9465483065671745,fde,ml
65,0.028532348449754837,fde,ml
66,0.02304987592331364,fde,ml
67,0.11003183855209628,fde,ml
68,0.028532348449754837,fde,ml
69,0.02304987592331364,fde,ml
70,0.031549783972694284,fde,ml
71,0.028532348449754837,fde,ml
72,0.02304987592331364,fde,ml
73,0.16998469126026686,fde,ml
74,0.028532348449754837,fde,ml
75,0.021961436323497927,fde,ml
76,0.5326655240264487,fde,ml
77,0.028825652369227017,fde,ml
78,0.027875198260695528,fde,ml
79,0.5650984325299194,fde,ml
80,0.5866741245011877,fde,ml
81,0.27482449385353636,fde,ml
82,0.36541740782401,fde,ml
83,0.6297523760040239,fde,ml
