,value,metric,type
0,-1.0031867189461334,kde,best_of
1,-2.0093857126447254,kde,best_of
2,2.337605926019089,kde,best_of
3,-1.560693855065728,kde,best_of
4,1.6282730430848291,kde,best_of
5,-1.9268243745552163,kde,best_of
6,0.25225057391254246,kde,best_of
7,-1.8931727326793863,kde,best_of
8,0.06939629846354947,kde,best_of
9,-2.2823637836972654,kde,best_of
10,0.02125683021711386,kde,best_of
11,-2.060667464843133,kde,best_of
12,-0.4342601304004393,kde,best_of
13,-1.6798885999864925,kde,best_of
14,-1.4176976313118965,kde,best_of
15,-2.0252709283838612,kde,best_of
16,1.0660995643085731,kde,best_of
17,-1.7986845181711375,kde,best_of
18,-1.4953435069007115,kde,best_of
19,-0.5469324046872657,kde,best_of
20,-1.1509986752499843,kde,best_of
21,-1.962783878834709,kde,best_of
22,-1.1685964941350027,kde,best_of
23,-1.4473808774766772,kde,best_of
24,-0.8934205444300181,kde,best_of
25,-1.7826420062355248,kde,best_of
26,-0.5426656639297033,kde,best_of
27,-2.097403826094024,kde,best_of
28,-1.109592525270114,kde,best_of
29,-2.080530040359718,kde,best_of
30,-1.6952683337504513,kde,best_of
31,-2.1505139100420774,kde,best_of
32,-2.4208120424315855,kde,best_of
33,-1.8513034436612918,kde,best_of
34,-0.26776007861866424,kde,best_of
35,-0.5428999393472038,kde,best_of
36,-2.0616137343068948,kde,best_of
37,-1.3028415183828626,kde,best_of
38,-1.9332990781686137,kde,best_of
39,-1.3650966427793807,kde,best_of
40,-0.9670387489791709,kde,best_of
41,-1.177714415217553,kde,best_of
42,-1.4047590266800327,kde,best_of
43,-0.42621696418727817,kde,best_of
44,-0.7582392757967223,kde,best_of
45,-1.8644511232856007,kde,best_of
46,-0.935033117823781,kde,best_of
47,2.2912106252315723,kde,best_of
48,-0.5804992290254365,kde,best_of
49,-1.9024490753580179,kde,best_of
50,2.862656934384998,kde,best_of
51,-1.8957256530567057,kde,best_of
52,-2.144866381990704,kde,best_of
53,1.4255787156707953,kde,best_of
54,-1.5267245072105884,kde,best_of
55,-2.4405925471310237,kde,best_of
56,-1.869680114739843,kde,best_of
57,2.2797556531746803,kde,best_of
58,-1.796516023133346,kde,best_of
59,-2.005978846722429,kde,best_of
60,-1.831212520202412,kde,best_of
61,13.223671823771802,kde,best_of
62,-1.29493925321089,kde,best_of
63,-2.052950049104957,kde,best_of
64,-1.9166238014045474,kde,best_of
65,7.678161146892089,kde,best_of
66,-2.15771121252961,kde,best_of
67,-1.944690893650515,kde,best_of
68,-0.7338468868540138,kde,best_of
69,-2.1579080891110203,kde,best_of
70,3.3949592347654733,kde,best_of
71,-2.0943918324200776,kde,best_of
72,-1.7505773488329917,kde,best_of
73,-1.191397213300693,kde,best_of
74,-2.1974157494601947,kde,best_of
75,11.699045988204654,kde,best_of
76,-1.874693403175907,kde,best_of
77,-2.510402705731859,kde,best_of
78,-1.2009438528798198,kde,best_of
79,-1.3432810073476,kde,best_of
80,-0.897619265511622,kde,best_of
81,-1.1285101643836157,kde,best_of
82,12.904089249118323,kde,best_of
83,-1.613277536466011,kde,best_of
84,-1.8019704938206949,kde,best_of
85,0.10961186297369341,kde,best_of
86,-1.5101388136325018,kde,best_of
87,-1.6619200850558158,kde,best_of
88,0.25663924055436693,kde,best_of
89,13.192601647098348,kde,best_of
90,-1.667173330536491,kde,best_of
91,-1.4209141285767946,kde,best_of
92,1.370487458997416,kde,best_of
93,0.4447804836975903,kde,best_of
94,-1.544027869079063,kde,best_of
95,-1.2812680456853422,kde,best_of
96,13.126979587423943,kde,best_of
97,-1.1392071340942147,kde,best_of
98,-1.5491097906174642,kde,best_of
99,-0.6741685739908747,kde,best_of
100,2.5668273395461143,kde,best_of
101,-1.2423314577943647,kde,best_of
102,1.1442410222998245,kde,best_of
103,3.4445991641548552,kde,best_of
104,-1.2918200807220932,kde,best_of
105,-1.5907692757861607,kde,best_of
106,0.5941630582707098,kde,best_of
107,-0.03136341369863507,kde,best_of
108,-1.3287724878715073,kde,best_of
109,-0.25316248505077243,kde,best_of
110,-2.0854556372000217,kde,best_of
111,-1.1452784961847469,kde,best_of
112,0.3591213416473258,kde,best_of
113,1.268602333466419,kde,best_of
114,-0.6955236450664628,kde,best_of
115,-0.4158248607506633,kde,best_of
116,-1.4045807453762167,kde,best_of
117,-1.1374157685098394,kde,best_of
118,-0.6868009171013378,kde,best_of
119,-0.6342642211169546,kde,best_of
120,-0.9758000798309987,kde,best_of
121,0.3586901475883365,kde,best_of
122,-2.4688105281881914,kde,best_of
123,-1.8778892040444959,kde,best_of
124,-0.06405922298595809,kde,best_of
125,-1.064816276138318,kde,best_of
126,-0.6552446587274255,kde,best_of
127,-0.21285920499001354,kde,best_of
128,-1.4822978003889942,kde,best_of
129,-0.9074776655881379,kde,best_of
130,1.5625228790641443,kde,best_of
131,0.42800649711604205,kde,best_of
132,0.4123293435298173,kde,best_of
133,1.5014275019883756,kde,best_of
134,-1.6965775301898924,kde,best_of
135,-0.3409877064762039,kde,best_of
