,value,metric,type
0,2.9859299453703962,kde,best_of
1,1.1920976179077587,kde,best_of
2,2.9033796539972134,kde,best_of
3,6.7633251676735835,kde,best_of
4,3.296672538626706,kde,best_of
5,0.7938072517850255,kde,best_of
6,0.7659331707887026,kde,best_of
7,-1.2356526122302054,kde,best_of
8,-2.916255373459663,kde,best_of
9,-1.9751356259358768,kde,best_of
10,-1.889799087430983,kde,best_of
11,-4.714716031437026,kde,best_of
12,2.649726143317118,kde,best_of
13,-1.4020163730694315,kde,best_of
14,-5.216379805836213,kde,best_of
15,8.833629724297882,kde,best_of
16,-1.2835652273786993,kde,best_of
17,-3.5763863349622813,kde,best_of
18,8.674685354437361,kde,best_of
19,-1.1912309454951246,kde,best_of
20,-3.898713960710859,kde,best_of
21,13.149472979206866,kde,best_of
22,0.1426597425376278,kde,best_of
23,-3.8861832453243395,kde,best_of
24,15.455778874133888,kde,best_of
25,-0.8134387243844542,kde,best_of
26,-2.8837695641229777,kde,best_of
27,3.7636922006142957,kde,best_of
28,-1.4377754378112246,kde,best_of
29,-3.8596365908599806,kde,best_of
30,0.5620782542768449,kde,best_of
31,-0.039932160925433856,kde,best_of
32,-3.8663684629676816,kde,best_of
33,2.3668206893670565,kde,best_of
34,-0.6573923994536635,kde,best_of
35,-3.222635260054452,kde,best_of
36,4.98884799218098,kde,best_of
37,-0.5302719362643692,kde,best_of
38,-3.9995319552278383,kde,best_of
39,3.048248401277267,kde,best_of
40,1.583856027002908,kde,best_of
41,-3.728540170834439,kde,best_of
42,2.606883909723611,kde,best_of
43,2.2644701536274154,kde,best_of
44,-3.5999423600676117,kde,best_of
45,2.5583621025872763,kde,best_of
46,-3.431086228748836,kde,best_of
47,4.040646659347151,kde,best_of
48,-4.289899801049744,kde,best_of
49,-0.24870101138457346,kde,best_of
50,-3.436529419674289,kde,best_of
51,0.2719723477616143,kde,best_of
52,-2.3504385267023036,kde,best_of
53,3.761929786109417,kde,best_of
54,-3.330650358896452,kde,best_of
55,3.199026864086309,kde,best_of
56,-2.7741234658060936,kde,best_of
57,0.7981602763394215,kde,best_of
58,-3.1947131077117397,kde,best_of
59,1.9130013956732266,kde,best_of
60,4.768185576345008,kde,best_of
61,-0.054965816219669894,kde,best_of
62,1.344290692352906,kde,best_of
63,18.15851601692525,kde,best_of
64,3.2052213621566934,kde,best_of
65,3.125039357430815,kde,best_of
66,0.6906229111241571,kde,best_of
67,4.0632699139222686,kde,best_of
68,13.66413149464881,kde,best_of
69,3.557152320176629,kde,best_of
70,4.2301406255899785,kde,best_of
71,3.378936357503746,kde,best_of
72,2.5149546094801574,kde,best_of
73,0.2667774671431645,kde,best_of
74,1.9718808900342153,kde,best_of
75,-0.3014200261454997,kde,best_of
76,4.888871952406793,kde,best_of
77,12.057428072210886,kde,best_of
78,15.522017233754983,kde,best_of
79,3.84116656530041,kde,best_of
80,1.936694245219272,kde,best_of
81,2.9293505504725124,kde,best_of
82,3.523267151148816,kde,best_of
83,2.997760717307958,kde,best_of
84,1.8441787153126978,kde,best_of
85,-0.725072857446025,kde,best_of
86,-1.235893652845628,kde,best_of
87,-0.6564867198171801,kde,best_of
88,1.366670897532829,kde,best_of
89,1.475908783846152,kde,best_of
90,-1.0467468983893455,kde,best_of
91,2.4843734618805158,kde,best_of
92,0.5221114830205433,kde,best_of
93,5.750600974951741,kde,best_of
94,6.2934402767481785,kde,best_of
95,9.674613422033664,kde,best_of
96,15.049083087154298,kde,best_of
97,4.014780556680861,kde,best_of
98,3.5243649633066765,kde,best_of
99,16.582704358232483,kde,best_of
100,0.6085926582155078,kde,best_of
101,1.3269441787804908,kde,best_of
102,2.321107647003772,kde,best_of
103,1.4025279434610223,kde,best_of
104,1.265498290732457,kde,best_of
105,3.5017077400233023,kde,best_of
106,1.9905210576326484,kde,best_of
107,1.9039256650426974,kde,best_of
108,0.2788882974511738,kde,best_of
109,1.3005344904643104,kde,best_of
110,1.5911238031491055,kde,best_of
111,2.3047577830206585,kde,best_of
112,4.0828842085496,kde,best_of
113,1.7321106541263973,kde,best_of
114,-0.21347804012155153,kde,best_of
115,0.23941030072159927,kde,best_of
116,2.176995946324222,kde,best_of
117,1.7518587191617037,kde,best_of
118,1.1096908807105252,kde,best_of
119,17.26252024719576,kde,best_of
120,5.075524438857033,kde,best_of
121,1.2497279905050538,kde,best_of
122,4.853290046201615,kde,best_of
123,2.9958646193491774,kde,best_of
124,10.095737799098101,kde,best_of
125,4.062001585052163,kde,best_of
126,1.2200402231115413,kde,best_of
127,1.1112572971784749,kde,best_of
128,4.57930270308416,kde,best_of
129,10.788583906626263,kde,best_of
130,5.180622826290371,kde,best_of
131,2.133000765652289,kde,best_of
132,2.1735868731427566,kde,best_of
133,0.7147177210216672,kde,best_of
134,0.12088783550832566,kde,best_of
135,0.19531741458642038,kde,best_of
136,0.553701369075821,kde,best_of
137,0.40726284939226143,kde,best_of
138,1.1608263107328713,kde,best_of
139,2.3172066577421564,kde,best_of
140,0.6704622618873358,kde,best_of
141,2.580819224413853,kde,best_of
142,-0.40942759051738964,kde,best_of
143,3.555512219699527,kde,best_of
144,7.819787812590933,kde,best_of
145,-0.3577403644994904,kde,best_of
146,8.723804012232833,kde,best_of
147,0.9344469193602999,kde,best_of
148,0.25529806247620557,kde,best_of
149,-0.2213296959835321,kde,best_of
150,1.4700629218986176,kde,best_of
151,-0.3627251907781445,kde,best_of
152,0.33133214168521596,kde,best_of
153,1.2665375515179798,kde,best_of
154,1.5308873745065776,kde,best_of
155,-0.8447188608941518,kde,best_of
156,5.439352738593394,kde,best_of
157,5.907737862177502,kde,best_of
158,5.752915755162497,kde,best_of
159,3.719033425111773,kde,best_of
160,4.132117036433283,kde,best_of
161,4.506833040643093,kde,best_of
162,5.715646684898246,kde,best_of
163,5.615380891442793,kde,best_of
164,2.8918232322212436,kde,best_of
165,2.473158722915477,kde,best_of
166,3.4867729628905213,kde,best_of
167,1.7305244392214776,kde,best_of
168,8.645965745947606,kde,best_of
169,1.0448208703265884,kde,best_of
170,13.027344727363989,kde,best_of
171,3.3467777557501353,kde,best_of
172,1.5908804211369867,kde,best_of
173,1.1947950738049935,kde,best_of
174,2.24826026613219,kde,best_of
175,1.5416548511189159,kde,best_of
176,0.5560199606578106,kde,best_of
177,8.192283737228315,kde,best_of
178,4.859867692485627,kde,best_of
179,3.9737852917768564,kde,best_of
180,5.206661363346503,kde,best_of
181,3.477306132852248,kde,best_of
182,2.545648806099769,kde,best_of
183,2.116913750748114,kde,best_of
184,0.577567841702092,kde,best_of
185,-0.9855817946666456,kde,best_of
186,-1.3630820489988422,kde,best_of
187,0.4670919731963267,kde,best_of
188,0.22044389430515543,kde,best_of
189,0.9379102115667004,kde,best_of
190,1.1797487625764,kde,best_of
191,7.878489739510151,kde,best_of
192,3.9172544029727687,kde,best_of
193,2.7124561885217826,kde,best_of
194,7.14205885103039,kde,best_of
195,3.993987219790505,kde,best_of
196,4.944893053326601,kde,best_of
197,0.9869865202640116,kde,best_of
198,1.632443941076562,kde,best_of
199,0.2801417963535372,kde,best_of
200,-0.35181956547342974,kde,best_of
201,-0.8579294277103043,kde,best_of
202,-0.5748595419113991,kde,best_of
203,3.3223194526438165,kde,best_of
204,9.189095946951294,kde,best_of
205,0.7361938150587903,kde,best_of
206,-0.40260760403511875,kde,best_of
207,0.18700201059467983,kde,best_of
208,1.8712740712154725,kde,best_of
209,2.7686504592293106,kde,best_of
210,2.3883990401639617,kde,best_of
211,0.5808285532968753,kde,best_of
212,7.46125959294315,kde,best_of
213,5.895909148642765,kde,best_of
214,0.7702823507735772,kde,best_of
215,5.822654287653045,kde,best_of
216,11.118485565998183,kde,best_of
217,8.80890236202686,kde,best_of
218,10.569157195295157,kde,best_of
219,8.254830950973028,kde,best_of
220,3.900304629639043,kde,best_of
221,13.044533711422906,kde,best_of
